id,city,country,month,name,series,state,year,date,cun,location_type,location_path,latitude,longitude
san_jose_bts,San Jose,Costa Rica,December,San José,bts,,2018,2018-12-01,San Jose,city,"San Jose, Costa Rica",9.932542699999999,-84.0795782
san_juan_bts,San Juan,Puerto Rico,January,San Juan,bts,,2019,2019-01-01,San Juan,city,"San Juan, Puerto Rico",18.465298999999998,-66.11666600000001
san_miguel_de_allende_bts,San Miguel de Allende,Mexico,January,San Miguel de Allende,bts,Guanajuato,2019,2019-01-01,San Miguel de Allende,city,"San Miguel de Allende, Guanajuato, Mexico",20.9139025,-100.744012
san_miguel_de_allende_icon,San Miguel de Allende,Mexico,January,San Miguel de Allende,icon,Guanajuato,2016,2016-01-01,San Miguel de Allende,city,"San Miguel de Allende, Guanajuato, Mexico",20.9139025,-100.744012
santa_cruz_de_la_sierra_bts,Santa Cruz de la Sierra,Bolivia,August,Santa Cruz de la Sierra,bts,,2019,2019-08-01,Santa Cruz de la Sierra,city,"Santa Cruz de la Sierra, Bolivia",-17.7834936,-63.1820853
santiago_bts,Santiago,Chile,August,Santiago,bts,,2018,2018-08-01,Santiago,city,"Santiago, Chile",-33.4377968,-70.65044509999998
sanya_icon,Sanya,China,January,Sanya,icon,,2012,2012-01-01,Sanya,city,"Sanya, China",18.2534658,109.5034392
sanya_yah,Sanya,China,September,Sanya,yah,,2017,2017-09-01,Sanya,city,"Sanya, China",18.2534658,109.5034392
sao_paulo_bts,Sao Paulo,Brazil,November,São Paulo,bts,,2018,2018-11-01,Sao Paulo,city,"Sao Paulo, Brazil",-23.5506507,-46.633382399999995
sao_paulo_icon,Sao Paulo,Brazil,January,São Paulo,icon,,2011,2011-01-01,Sao Paulo,city,"Sao Paulo, Brazil",-23.5506507,-46.633382399999995
sapporo_icon,Sapporo,Japan,January,Sapporo,icon,,2009,2009-01-01,Sapporo,city,"Sapporo, Japan",43.0614489,141.354538
sarawak_rlf,,Malaysia,January,Sarawak,rlf,Sarawak,2014,2014-01-01,,state,"Sarawak, Malaysia",2.3926225,113.64686699999999
saskatchewan_bts,,Canada,May,Saskatchewan,bts,Saskatchewan,2018,2018-05-01,,state,"Saskatchewan, Canada",55.5321257,-106.1412243
scotland_icon,,United Kingdom,January,Scotland,icon,Scotland,2010,2010-01-01,,state,"Scotland, United Kingdom",56.78611120000001,-4.1140517999999995
scotland_yah,,United Kingdom,May,Scotland,yah,Scotland,2018,2018-05-01,,state,"Scotland, United Kingdom",56.78611120000001,-4.1140517999999995
scotland_yaho,,United Kingdom,July,Scotland,yaho,Scotland,2019,2019-07-01,,state,"Scotland, United Kingdom",56.78611120000001,-4.1140517999999995
scotland_yahx,,United Kingdom,November,Scotland,yahx,Scotland,2018,2018-11-01,,state,"Scotland, United Kingdom",56.78611120000001,-4.1140517999999995
seattle_bto,Seattle,United States,August,Seattle,bto,Washington,2018,2018-08-01,Seattle,city,"Seattle, Washington, United States",47.6038321,-122.3300624
seattle_bts,Seattle,United States,April,Seattle,bts,Washington,2018,2018-04-01,Seattle,city,"Seattle, Washington, United States",47.6038321,-122.3300624
seattle_btx,Seattle,United States,October,Seattle,btx,Washington,2018,2018-10-01,Seattle,city,"Seattle, Washington, United States",47.6038321,-122.3300624
seattle_icon,Seattle,United States,January,Seattle,icon,Washington,2008,2008-01-01,Seattle,city,"Seattle, Washington, United States",47.6038321,-122.3300624
seattle_icon_2,Seattle,United States,January,Seattle v.2,icon,Washington,2009,2009-01-01,Seattle,city,"Seattle, Washington, United States",47.6038321,-122.3300624
seattle_rlf,Seattle,United States,January,Seattle,rlf,Washington,2012,2012-01-01,Seattle,city,"Seattle, Washington, United States",47.6038321,-122.3300624
seattle_yah,Seattle,United States,March,Seattle,yah,Washington,2013,2013-03-01,Seattle,city,"Seattle, Washington, United States",47.6038321,-122.3300624
seattle_yaho,Seattle,United States,August,Seattle,yaho,Washington,2016,2016-08-01,Seattle,city,"Seattle, Washington, United States",47.6038321,-122.3300624
seattle_yahox,Seattle,United States,November,Seattle,yahox,Washington,2014,2014-11-01,Seattle,city,"Seattle, Washington, United States",47.6038321,-122.3300624
selangor_rlf,,Malaysia,January,Selangor,rlf,Selangor,2015,2015-01-01,,state,"Selangor, Malaysia",3.2083304,101.304146
seoul_icon,Seoul,South Korea,January,Seoul,icon,,2008,2008-01-01,Seoul,city,"Seoul, South Korea",37.5666791,126.97829140000002
seoul_rlf,Seoul,South Korea,January,Seoul,rlf,,2012,2012-01-01,Seoul,city,"Seoul, South Korea",37.5666791,126.97829140000002
seoul_rlf_2,Seoul,South Korea,November,Seoul Red,rlf,,2013,2013-11-01,Seoul,city,"Seoul, South Korea",37.5666791,126.97829140000002
seoul_rlf_3,Seoul,South Korea,November,Seoul Gold,rlf,,2014,2014-11-01,Seoul,city,"Seoul, South Korea",37.5666791,126.97829140000002
serbia_yah,,Serbia,April,Serbia,yah,,2019,2019-04-01,,country,Serbia,44.153412100000004,20.55144
sevilla_icon,Seville,Spain,January,Sevilla,icon,,2010,2010-01-01,Sevilla,city,"Seville, Spain",37.388630299999996,-5.9953403
sevilla_yah,Sevilla,Spain,June,Sevilla,yah,,2019,2019-06-01,Sevilla,city,"Sevilla, Spain",37.388630299999996,-5.9953403
seville_icon,Seville,Spain,January,Seville,icon,,2008,2008-01-01,Sevilla,city,"Seville, Spain",37.388630299999996,-5.9953403
shanghai_icon,Shanghai,China,January,Shanghai,icon,,2008,2008-01-01,Shanghai,city,"Shanghai, China",31.232273499999998,121.46917490000001
shanghai_rlf,Shanghai,China,January,Shanghai Blue,rlf,,2012,2012-01-01,Shanghai,city,"Shanghai, China",31.232273499999998,121.46917490000001
shanghai_rlf_2,Shanghai,China,November,Shanghai Red,rlf,,2013,2013-11-01,Shanghai,city,"Shanghai, China",31.232273499999998,121.46917490000001
shanghai_rlf_3,Shanghai,China,November,Shanghai Gold,rlf,,2014,2014-11-01,Shanghai,city,"Shanghai, China",31.232273499999998,121.46917490000001
shanghai_rlf_4,Shanghai,China,January,Shanghai Blue v.2,rlf,,2015,2015-01-01,Shanghai,city,"Shanghai, China",31.232273499999998,121.46917490000001
shanghai_rlf_5,Shanghai,China,November,Shanghai Green,rlf,,2015,2015-11-01,Shanghai,city,"Shanghai, China",31.232273499999998,121.46917490000001
shanghai_rlf_6,Shanghai,China,November,Shanghai Silver,rlf,,2016,2016-11-01,Shanghai,city,"Shanghai, China",31.232273499999998,121.46917490000001
shanghai_yah,Shanghai,China,September,Shanghai,yah,,2017,2017-09-01,Shanghai,city,"Shanghai, China",31.232273499999998,121.46917490000001
shanghai_yahx,Shanghai,China,November,Shanghai,yahx,,2017,2017-11-01,Shanghai,city,"Shanghai, China",31.232273499999998,121.46917490000001
shantou_icon,Shantou,China,January,Shantou,icon,,2015,2015-01-01,Shantou,city,"Shantou, China",23.356377,116.6775918
sharjah_icon,Sharjah,United Arab Emirates,January,Sharjah,icon,,2011,2011-01-01,Sharjah,city,"Sharjah, United Arab Emirates",25.2311534,54.2190083135592
sharm_el_sheikh_icon,Sharm El Sheikh,Egypt,January,Sharm El Sheikh,icon,,2009,2009-01-01,Sharm El Sheikh,city,"Sharm El Sheikh, Egypt",27.8669082,34.301455100000005
shenyang_icon,Shenyang,China,January,Shenyang,icon,,2008,2008-01-01,Shenyang,city,"Shenyang, China",41.8041094,123.42763629999999
shenyang_rlf,Shenyang,China,November,Shenyang Blue,rlf,,2016,2016-11-01,Shenyang,city,"Shenyang, China",41.8041094,123.42763629999999
shenyang_yah,Shenyang,China,September,Shenyang,yah,,2017,2017-09-01,Shenyang,city,"Shenyang, China",41.8041094,123.42763629999999
shenzhen_icon,Shenzhen,China,January,Shenzhen,icon,,2008,2008-01-01,Shenzhen,city,"Shenzhen, China",22.5445697,114.0545346
shenzhen_rlf,Shenzhen,China,January,Shenzhen Blue,rlf,,2014,2014-01-01,Shenzhen,city,"Shenzhen, China",22.5445697,114.0545346
shenzhen_rlf_2,Shenzhen,China,November,Shenzhen Green,rlf,,2015,2015-11-01,Shenzhen,city,"Shenzhen, China",22.5445697,114.0545346
shenzhen_yah,Shenzhen,China,September,Shenzhen,yah,,2017,2017-09-01,Shenzhen,city,"Shenzhen, China",22.5445697,114.0545346
shijiazhuang_icon,Shijiazhuang,China,January,Shijiazhuang,icon,,2011,2011-01-01,Shijiazhuang,city,"Shijiazhuang, China",38.04,114.47
shijiazhuang_yah,Shijiazhuang,China,June,Shijiazhuang,yah,,2018,2018-06-01,Shijiazhuang,city,"Shijiazhuang, China",38.04,114.47
siem_reap_yah,Siem Reap,Cambodia,August,Siem Reap,yah,,2017,2017-08-01,Siem Reap,city,"Siem Reap, Cambodia",13.3617562,103.8590321
siem_reap_yaho,Siem Reap,Cambodia,December,Siem Reap,yaho,,2017,2017-12-01,Siem Reap,city,"Siem Reap, Cambodia",13.3617562,103.8590321
singapore_icon,Singapore,Singapore,January,Singapore,icon,,2008,2008-01-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_icon_2,Singapore,Singapore,January,Singapore v.2,icon,,2008,2008-01-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_icon_3,Singapore,Singapore,January,Singapore v.3,icon,,2013,2013-01-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_icon_4,Singapore,Singapore,January,Singapore v.4,icon,,2013,2013-01-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_rlf,Singapore,Singapore,January,Singapore,rlf,,2014,2014-01-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_rlf_2,Singapore,Singapore,November,Singapore Gold,rlf,,2014,2014-11-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_rlf_3,Singapore,Singapore,November,Singapore Green,rlf,,2015,2015-11-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_rlf_4,Singapore,Singapore,November,Singapore Silver,rlf,,2016,2016-11-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_rlf_5,Singapore,Singapore,November,Singapore Red,rlf,,2017,2017-11-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_yah,Singapore,Singapore,June,Singapore,yah,,2016,2016-06-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_yah_2,Singapore,Singapore,June,Singapore v.2,yah,,2016,2016-06-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_yaho,Singapore,Singapore,August,Singapore,yaho,,2016,2016-08-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_yaho_2,Singapore,Singapore,August,Singapore v.2,yaho,,2016,2016-08-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
singapore_yahx,Singapore,Singapore,October,Singapore,yahx,,2017,2017-10-01,Singapore,city,"Singapore, Singapore",1.340863,103.83039182212099
slovakia_icon,,Slovakia,January,Slovakia,icon,,2016,2016-01-01,,country,Slovakia,48.74115220000001,19.4528646
slovakia_icon_2,,Slovakia,February,Slovakia v.2,icon,,2019,2019-02-01,,country,Slovakia,48.74115220000001,19.4528646
slovakia_yah,,Slovakia,March,Slovakia,yah,,2019,2019-03-01,,country,Slovakia,48.74115220000001,19.4528646
slovakia_yaho,,Slovakia,January,Slovakia,yaho,,2019,2019-01-01,,country,Slovakia,48.74115220000001,19.4528646
sochi_icon,Sochi,Russia,January,Sochi,icon,,2014,2014-01-01,Sochi,city,"Sochi, Russia",43.585482299999995,39.723109
sochi_icon_2,Sochi,Russia,January,Sochi v.2,icon,,2014,2014-01-01,Sochi,city,"Sochi, Russia",43.585482299999995,39.723109
sofia_icon,Sofia,Bulgaria,January,Sofia,icon,,2009,2009-01-01,Sofia,city,"Sofia, Bulgaria",42.697863399999996,23.322178899999997
south_africa_icon,,South Africa,January,South Africa,icon,,2016,2016-01-01,,country,South Africa,-28.816623600000003,24.991639000000003
south_africa_yah,,South Africa,February,South Africa,yah,,2019,2019-02-01,,country,South Africa,-28.816623600000003,24.991639000000003
south_carolina_bto,,United States,August,South Carolina,bto,South Carolina,2018,2018-08-01,,state,"South Carolina, United States",33.687438799999995,-80.4363743
south_carolina_bts,,United States,March,South Carolina,bts,South Carolina,2018,2018-03-01,,state,"South Carolina, United States",33.687438799999995,-80.4363743
south_dakota_bto,,United States,August,South Dakota,bto,South Dakota,2018,2018-08-01,,state,"South Dakota, United States",44.6471761,-100.348761
south_dakota_btr1,,United States,April,South Dakota v.1,bts,South Dakota,2018,2018-04-01,,state,"South Dakota, United States",44.6471761,-100.348761
south_dakota_bts,,United States,August,South Dakota v.2,bts,South Dakota,2018,2018-08-01,,state,"South Dakota, United States",44.6471761,-100.348761
south_island_icon,,New Zealand,January,South Island,icon,,2008,2008-01-01,,country,New Zealand,-41.5000831,172.83440769999999
spain_icon,,Spain,January,Spain,icon,,2008,2008-01-01,,country,Spain,39.3262345,-4.838064900000001
spain_yah,,Spain,May,Spain,yah,,2018,2018-05-01,,country,Spain,39.3262345,-4.838064900000001
spain_yaho,,Spain,February,Spain,yaho,,2019,2019-02-01,,country,Spain,39.3262345,-4.838064900000001
spain_yahox,,Spain,November,Spain,yahox,,2018,2018-11-01,,country,Spain,39.3262345,-4.838064900000001
spain_yahx,,Spain,November,Spain,yahx,,2018,2018-11-01,,country,Spain,39.3262345,-4.838064900000001
spangdahlem_icon,Spangdahlem,Germany,January,Spangdahlem,icon,,2014,2014-01-01,Spangdahlem,city,"Spangdahlem, Germany",49.9833,6.683330000000001
st_gallen_icon,St. Gallen,Switzerland,January,St. Gallen,icon,,2009,2009-01-01,Sankt Gallen,city,"St. Gallen, Switzerland",47.4250593,9.376587800000001
st_louis_bts,St. Louis,United States,April,St.Louis,bts,Missouri,2018,2018-04-01,St. Louis,city,"St. Louis, Missouri, United States",38.6268039,-90.1994097
st_louis_icon,St. Louis,United States,January,St. Louis,icon,Missouri,2008,2008-01-01,St. Louis,city,"St. Louis, Missouri, United States",38.6268039,-90.1994097
st_louis_yah,St. Louis,United States,April,St. Louis,yah,Missouri,2013,2013-04-01,St. Louis,city,"St. Louis, Missouri, United States",38.6268039,-90.1994097
st_petersburg_icon,Saint Petersburg,Russia,January,St. Petersburg,icon,,2012,2012-01-01,Saint Petersburg,city,"Saint Petersburg, Russia",59.938731999999995,30.316228999999996
st_petersburg_icon_2,Saint Petersburg,Russia,January,St. Petersburg v.2,icon,,2014,2014-01-01,Saint Petersburg,city,"Saint Petersburg, Russia",59.938731999999995,30.316228999999996
st_petersburg_rlf,St. Petersburg,Russia,January,St. Petersburg,rlf,,2014,2014-01-01,Saint Petersburg,city,"St. Petersburg, Russia",59.938731999999995,30.316228999999996
st_petersburg_yah,Saint Petersburg,Russia,March,St. Petersburg,yah,,2017,2017-03-01,Saint Petersburg,city,"Saint Petersburg, Russia",59.938731999999995,30.316228999999996
stavanger_icon,Stavanger,Norway,January,Stavanger,icon,,2015,2015-01-01,Stavanger,city,"Stavanger, Norway",58.968042700000005,5.7324722
stockholm_icon,Stockholm,Sweden,January,Stockholm,icon,,2010,2010-01-01,Stockholm,city,"Stockholm, Sweden",59.3251172,18.0710935
stockholm_yah,Stockholm,Sweden,June,Stockholm,yah,,2016,2016-06-01,Stockholm,city,"Stockholm, Sweden",59.3251172,18.0710935
stockholm_yahx,Stockholm,Sweden,October,Stockholm,yahx,,2017,2017-10-01,Stockholm,city,"Stockholm, Sweden",59.3251172,18.0710935
strasbourg_yah,Strasbourg,France,June,Strasbourg,yah,,2016,2016-06-01,Strasbourg,city,"Strasbourg, France",48.584614,7.750712700000001
stuttgart_icon,Stuttgart,Germany,January,Stuttgart,icon,,2009,2009-01-01,Stuttgart,city,"Stuttgart, Germany",48.778448499999996,9.1800132
stuttgart_yah,Stuttgart,Germany,November,Stuttgart,yah,,2017,2017-11-01,Stuttgart,city,"Stuttgart, Germany",48.778448499999996,9.1800132
suzhou_icon,Suzhou,China,January,Suzhou,icon,,2011,2011-01-01,Suzhou,city,"Suzhou, China",31.4029941,120.73353475518499
suzhou_rlf,Suzhou,China,January,Suzhou Blue,rlf,,2013,2013-01-01,Suzhou,city,"Suzhou, China",31.4029941,120.733534755185
suzhou_yah,Suzhou,China,September,Suzhou,yah,,2017,2017-09-01,Suzhou,city,"Suzhou, China",31.4029941,120.733534755185
sweden_icon,,Sweden,January,Sweden,icon,,2012,2012-01-01,,country,Sweden,59.6749712,14.5208584
sweden_yah,,Sweden,September,Sweden,yah,,2018,2018-09-01,,country,Sweden,59.6749712,14.5208584
switzerland_icon,,Switzerland,January,Switzerland,icon,,2009,2009-01-01,,country,Switzerland,46.7985624,8.2319736
switzerland_icon_2,,Switzerland,January,Switzerland v.2,icon,,2015,2015-01-01,,country,Switzerland,46.7985624,8.2319736
switzerland_yah,,Switzerland,October,Switzerland,yah,,2017,2017-10-01,,country,Switzerland,46.7985624,8.2319736
switzerland_yaho,,Switzerland,April,Switzerland,yaho,,2019,2019-04-01,,country,Switzerland,46.7985624,8.2319736
switzerland_yahox,,Switzerland,October,Switzerland,yahox,,2018,2018-10-01,,country,Switzerland,46.7985624,8.2319736
switzerland_yahx,,Switzerland,October,Switzerland,yahx,,2018,2018-10-01,,country,Switzerland,46.7985624,8.2319736
sydney_icon,Sydney,Australia,January,Sydney,icon,New South Wales,2008,2008-01-01,Sydney,city,"Sydney, New South Wales, Australia",-33.8548157,151.2164539
sydney_rlf,Sydney,Australia,January,Sydney Green,rlf,,2015,2015-01-01,Sydney,city,"Sydney, Australia",-33.8548157,151.2164539
sydney_rlf_2,Sydney,Australia,January,Sydney,rlf,,2016,2016-01-01,Sydney,city,"Sydney, Australia",-33.8548157,151.2164539
sydney_rlf_3,Sydney,Australia,November,Sydney Green v.2,rlf,,2016,2016-11-01,Sydney,city,"Sydney, Australia",-33.8548157,151.2164539
sydney_yah,Sydney,Australia,October,Sydney,yah,New South Wales,2016,2016-10-01,Sydney,city,"Sydney, New South Wales, Australia",-33.8548157,151.2164539
szczecin_icon,Szczecin,Poland,January,Szczecin,icon,,2011,2011-01-01,Szczecin,city,"Szczecin, Poland",53.42968095,14.5929126702923
tagaytay_icon,Tagaytay,Philippines,January,Tagaytay,icon,,2012,2012-01-01,Tagaytay,city,"Tagaytay, Philippines",14.1149812,120.9635545
tagaytay_yah,Tagaytay,Philippines,February,Tagaytay,yah,,2017,2017-02-01,Tagaytay,city,"Tagaytay, Philippines",14.1149812,120.9635545
taian_yah,Tai'an,China,January,Tai'an,yah,,2019,2019-01-01,Tai'an,city,"Tai'an, China",36.2002968,117.0809316
